Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.20487805,82.30731707,82.4097561,82.55853659,83.1097561,82.35609756,83.05609756,83.05853659,83.3097561,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.389,46.75,47.145,47.471,47.922,48.431,48.99,49.526,50.084,50.641,51.208,51.779,52.352,52.99,53.656,54.399,55.172,55.973,56.785,57.536,58.227,58.788,59.467,58.418,60.439,61.165,61.598,61.899,61.934,61.669,61.167,60.392,59.284,58.092,56.643,55.08,53.296,51.699,50.066,48.808,47.627,46.344,45.38,44.632,43.906,43.958,44.563,45.16,45.853,46.913,48.331,49.057,50.714,52.11,53.491,54.941,56.228,57.574,58.707,59.85,59.862,58.228,63.028,64.123,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.351,66.678,67.054,67.467,67.782,68.048,68.505,69.024,69.551,70.208,70.856,71.309,71.729,72.061,72.243,72.308,72.276,72.133,71.971,71.839,71.79,71.864,72.01,72.146,72.28,72.385,72.436,72.435,72.456,72.441,72.414,72.384,72.402,72.462,72.597,72.849,73.188,73.551,73.9,74.222,74.409,74.525,74.585,74.588,74.618,74.681,74.779,74.812,74.852,74.796,74.821,74.868,75.125,75.391,75.735,75.899,75.952,75.455,75.693,75.68,75.002,74.505,76.18,76.371,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.53143902,60.60612195,60.68829268,60.9367561,61.19641463,61.49509756,61.727,62.10346341,62.66595122,63.28112195,63.9922439,64.65860976,65.37039024,65.96604878,66.48287805,66.91321951,67.29670732,67.67521951,68.03207317,68.34458537,69.59756098,70.18780488,69.32439024,70.38292683,69.55365854,69.69756098,68.65609756,68.23658537,68.70243902,67.97073171,68.10731707,70.71219512,71.21463415,69.46829268,70.72926829,72.48292683,71.56097561,71.21219512,71.74634146,72.66829268,72.77804878,73.25365854,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146,77.23658537,73.39756098,73.70243902,74.95853659,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.723,53.652,54.569,55.394,56.17,56.901,57.55,58.045,59.118,59.844,60.608,61.334,61.969,60.826,63.441,64.187,64.844,65.398,65.932,66.244,66.545,64.598,60.839,67.35,67.723,68.048,68.415,68.797,69.172,69.486,69.83,70.075,70.243,70.309,70.296,70.209,70.156,70.158,70.237,70.507,70.856,71.296,71.742,72.188,72.494,72.797,73.04,73.256,73.368,73.496,73.542,72.259,66.206,65.146,65.492,63.265,65.19,65.651,67.371,70.97,71.944,72.418,72.79,72.12,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.292,57.087,57.742,58.426,59.119,59.806,60.441,61.039,61.586,62.135,62.689,63.256,63.76,64.228,64.731,65.201,65.607,66.025,66.432,66.772,67.108,67.439,67.747,68.069,68.386,68.669,68.99,69.3,69.619,69.916,70.218,70.54,70.887,71.194,71.575,71.948,72.328,72.713,73.113,73.531,73.972,74.409,74.843,75.262,75.63,75.954,76.197,76.427,76.084,76.672,76.784,76.87,76.969,77.1,77.212,77.321,77.437,77.505,77.596,77.691,77.499,77.234,77.918,78.008,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.216,39.421,39.608,39.893,40.12,40.05,40.089,40.393,40.702,41.019,41.386,40.869,41.922,42.399,42.601,42.736,42.687,42.884,43.017,43.239,43.452,43.497,43.91,44.446,44.732,45.315,45.598,43.071,46.352,46.434,45.074,46.596,46.777,47.002,47.08,47.453,47.551,47.762,47.802,47.934,47.937,48.306,48.36,48.609,48.687,48.86,48.747,49.21,49.503,49.828,50.107,50.426,50.765,51.051,51.141,51.32,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069,
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.60876277,42.89108582,51.08833788,51.68871043,52.33841976,52.16878743,53.31083748,54.20965398,54.75093077,55.54891477,56.24149194,57.05421792,57.63934089,58.55127796,59.16918815,59.92028624,60.28917427,61.35489568,61.94893057,62.62968803,63.15675953,63.64594291,64.1221435,64.60348167,65.03488406,65.43453325,65.78801806,66.17051251,66.51579426,66.85864017,67.10594182,67.52381039,67.96029402,68.3913925,68.69761758,69.14136994,69.54045946,69.91345198,70.25015447,70.54828661,70.86508266,71.20773699,71.5343529,71.83527337,71.89212446,72.44023409,72.69834473,73.04503311,72.97073219,73.51610196,73.80659809,74.0266932,74.29711263,74.51900337,74.7479822,74.97777684,75.183227,75.26716402,75.61012415,75.80428772,75.73384971,75.30098061,75.96103475,75.90856436,
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.69482403,65.04380363,65.0634161,65.65882402,66.0672104,66.1746444,66.4002639,66.29306661,66.38571713,66.17220872,66.4026111,66.60620017,66.79421771,66.91423751,67.06790695,66.8440383,66.84574926,66.87150864,66.94721961,66.94709242,66.96756787,67.27329994,67.60689058,67.66183347,67.58686144,68.01765234,68.78055929,68.917863,68.92310041,69.00307269,68.87384724,68.63014963,67.71908742,66.99753646,66.96772155,67.12595179,67.66898399,68.134671,68.47654833,68.10825575,68.36657975,68.50802504,68.56290956,68.69681663,69.00290783,69.1399719,69.69874799,70.1803432,70.54516414,71.08323384,71.43589734,71.9266644,72.33412567,72.79510884,73.04022377,73.34246512,73.69223762,74.13421119,74.30043875,74.59396745,73.15237382,72.15390077,74.19160336,74.7300564,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.536,43.745,44.001,44.274,44.6,44.917,45.227,45.615,46.022,46.354,46.782,47.232,47.692,48.139,48.593,49.046,49.509,50.163,50.902,51.515,52.146,52.781,53.273,53.769,54.094,54.361,54.614,54.821,54.901,54.732,54.557,54.255,54.077,53.852,53.707,53.692,53.817,53.845,53.956,54.31,54.577,54.746,55.032,55.299,55.594,55.916,56.142,56.382,56.651,56.927,57.227,57.612,57.94,58.345,58.766,59.22,59.669,60.135,60.601,61.055,61.123,61.328,62.29,62.739,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.608,51.065,51.444,51.988,52.539,53.131,53.729,54.316,54.977,55.705,56.47,57.1,57.746,58.323,59.031,59.713,60.371,60.906,61.266,61.696,62.186,62.856,63.603,64.5,65.55,66.543,67.308,67.833,68.194,68.557,68.924,69.132,69.353,69.568,69.661,69.757,69.94,70.362,70.703,70.979,71.205,71.52,71.775,72.101,72.1,72.894,73.341,73.779,74.221,74.669,75.012,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.535,52.944,53.374,53.791,54.224,54.655,55.079,55.497,55.89,56.262,56.589,56.884,57.157,57.418,57.651,57.88,58.076,58.244,58.396,58.523,58.632,58.758,60.161,60.46,60.69,60.973,61.83,61.582,61.839,61.736,61.636,61.679,57.085,55.512,60.093,61.389,60.806,61.928,62.404,63.114,63.542,64.197,64.898,65.874,66.604,66.531,66.997,67.405,67.924,68.248,68.37,68.698,69.13,69.579,69.697,69.665,69.982,70.524,70.737,70.962,68.605,69.594,71.562,71.79,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.149,52.51,52.868,53.228,53.595,53.986,54.403,54.837,55.274,55.69,56.045,56.349,56.603,56.836,57.04,57.241,57.449,57.689,58.279,59.12,60.181,60.983,61.577,61.988,62.364,62.803,63.212,63.531,63.699,63.782,63.867,63.842,63.753,63.586,63.515,63.514,63.538,63.667,63.966,64.475,64.931,65.325,65.593,65.854,66.055,66.275,66.574,67.02,67.584,68.155,68.608,68.87,68.961,68.968,69.001,69.061,69.142,69.19,69.272,69.405,68.846,69.353,69.913,70.073,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.62370852,55.13630245,55.56755472,55.99531587,56.42363249,56.86624112,57.38755718,57.81072196,58.13902755,58.43439139,58.48177461,59.32913352,59.76831289,60.23587608,60.65174946,61.2132195,61.56760603,62.16784628,62.596504,62.94394211,63.29762056,63.72129206,64.0422302,64.60360084,64.98497327,65.19527098,65.8553154,66.21641624,66.59022929,66.95579809,67.29804321,67.62111307,67.90127592,68.24989246,68.63061765,69.02543562,69.40795485,69.80501831,70.00346715,70.39415667,70.71841023,70.99523664,71.40810691,71.71994078,72.05855942,72.42759172,72.70294893,72.93377162,73.13381082,73.32482388,73.28403817,73.81125724,74.05314274,74.27265241,74.46420315,74.65059041,74.58947943,74.76141014,74.9760978,75.13197115,73.07474936,71.74492746,74.56842935,75.56992584,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.402,32.801,33.221,33.665,34.147,34.653,35.174,35.703,36.241,36.802,37.362,37.909,38.443,38.966,36.454,24.314,25.863,24.875,22.933,24.172,30.196,31.247,32.247,32.694,34.468,34.342,34.764,35.974,36.047,44.795,45.185,45.076,46.19,47.008,47.861,47.543,48.26,48.968,48.583,45.246,58.097,58.772,59.477,60.13,60.743,61.272,61.881,62.396,62.858,63.265,63.66,64.022,64.384,64.719,65.027,65.326,65.61,65.898,66.204,66.496,66.919,66.199,67.368,67.689,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.41326919,44.1901237,44.68182781,45.71474863,46.47658103,47.08274647,47.86382223,48.52201423,49.12067495,49.81049052,50.42884646,49.72075057,51.59641407,52.08521847,52.67540045,53.2418929,53.73692675,54.69438203,55.13156669,56.02702743,56.52684797,56.83789467,57.25322264,58.31245157,58.95493683,59.50396335,60.13073796,60.65068354,61.02764965,61.74273044,61.8297162,62.6362276,63.08975392,63.44632307,63.59252847,63.86974218,64.17394791,64.42290113,64.78711756,65.23991804,65.6072409,65.97126981,66.3239554,66.41650763,66.86025219,66.82012504,67.352696,67.62165726,67.96350631,68.24795998,68.45949675,68.62996358,68.65782621,68.87864847,69.14727494,69.25153486,69.49618264,69.77724095,70.03684444,70.38009178,69.0090964,68.89310323,70.96543255,71.31945609,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.315,58.757,59.298,59.77,60.251,60.72,61.21,61.692,62.161,62.696,63.182,63.607,64.061,64.389,64.825,65.122,65.418,65.625,65.854,66.039,66.186,66.357,66.327,66.652,66.806,66.928,67.058,67.189,67.321,67.445,67.539,67.749,67.927,68.157,68.371,68.592,68.803,69.012,69.224,69.431,69.635,69.8,70.03,70.228,70.433,70.56,70.71,70.887,71.041,70.949,71.319,71.437,71.546,71.65,71.721,71.851,71.951,72.066,72.169,72.292,72.379,72.13,72.635,72.895,
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.5847588,45.87837202,46.25037604,46.53837409,46.90811185,45.83846679,46.30477541,46.62512881,48.16483301,48.49842038,48.13923936,46.68491572,49.45102702,49.8567012,50.35881604,50.91700298,51.43121448,51.93038396,52.49437792,53.06330659,53.61075461,54.15615192,54.6883182,55.20884623,55.70959359,56.16939222,56.6763009,57.12719883,57.55628213,57.9676676,58.40661538,58.54961934,59.23932309,59.63991723,60.07843598,60.48705444,60.9188483,61.36821341,61.82154192,62.29462754,62.80363052,63.26211064,63.7751981,64.24083033,64.59116107,65.13159664,65.56910202,65.98902297,66.43141164,66.84109705,67.35250684,67.81083948,68.26296153,68.68532883,69.12085635,69.51103341,69.91847071,70.29047234,70.6523574,70.99756231,70.3622207,67.82152998,72.01157313,72.32476488,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.42988874,41.72872634,42.23758759,42.51680978,42.85108966,43.11647262,43.22288762,43.54393848,44.03202663,44.30868003,44.76947659,45.09007092,45.17965893,45.73617322,45.97325008,46.32555941,47.00364787,47.42720463,47.71200837,48.15514408,48.5430503,48.82009841,49.10420935,48.38275011,48.51191952,48.80734494,49.21391037,49.88833931,49.86793465,50.15101671,50.03625255,49.93230963,49.90101906,50.18223755,50.11989552,50.49489519,50.45143605,50.62381375,50.56604778,51.00716292,51.64524456,51.98718524,52.35739431,52.82737581,53.34646131,53.89326974,54.59012583,55.26332456,55.88731425,56.36796304,57.10706045,57.47344184,58.22811901,58.71796043,58.98557239,59.39872147,59.8121002,60.15840153,60.76672751,61.12932184,61.16752708,60.70343637,61.85717959,62.60291349,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.505,62.965,63.429,63.633,63.978,64.195,64.316,64.471,64.626,64.753,64.869,64.934,65.183,65.412,65.512,65.647,66.032,66.17,66.198,66.422,66.507,66.459,66.382,66.44,66.556,66.748,66.903,67.135,67.379,67.518,67.591,67.782,67.78,67.825,67.837,67.995,68.039,68.143,68.331,68.509,68.629,68.874,69.232,69.454,69.879,70.185,70.437,70.797,71.117,71.404,71.809,72.232,72.513,72.785,72.898,72.882,72.935,72.984,72.658,72.836,72.645,71.111,73.331,73.49,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.049,44.257,45.562,46.412,47.272,48.204,49.158,50.157,51.342,52.297,53.792,54.906,56.095,57.115,58.251,59.306,60.313,61.256,62.147,62.929,63.669,64.374,65.01,65.696,66.294,66.877,67.429,68.011,68.456,68.825,69.092,69.398,69.684,69.992,70.363,70.785,71.247,71.67,72.067,72.344,72.604,72.822,73.07,73.304,73.519,73.712,73.888,74.039,74.192,74.32,74.438,74.471,74.599,74.674,74.784,74.875,75.007,75.177,75.37,75.599,75.004,72.893,76.05,76.508,
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.799,51.558,52.347,53.12,53.6,54.105,54.57,55.183,55.639,56.179,56.702,57.223,57.971,58.455,59.019,59.513,60.014,60.846,61.614,62.161,62.739,63.194,63.74,64.269,64.81,65.344,65.87,66.379,66.902,67.365,67.835,68.287,68.603,69.018,69.402,69.734,70.245,70.668,71.144,70.752,71.931,72.271,72.605,72.906,73.223,73.51,73.804,74.129,74.38,74.679,74.964,74.823,75.552,76.171,76.452,76.539,76.595,77.037,77.454,77.737,76.525,75.722,77.591,77.156,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.261,49.02,49.779,50.58,51.336,52.086,52.809,53.481,54.072,54.73,55.347,55.971,54.694,57.197,57.693,58.253,58.773,59.201,59.571,59.879,60.217,60.489,60.746,60.938,61.052,61.137,61.207,61.286,61.367,61.506,61.643,61.809,60.29,62.11,62.317,62.505,62.709,62.942,63.162,63.346,63.536,63.709,63.825,63.897,63.989,64.096,64.247,64.402,64.516,64.693,64.834,64.96,65.079,65.171,65.278,65.365,65.51,65.683,65.871,66.109,66.357,65.824,66.852,67.105,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.596,42.841,43.215,43.616,44.075,44.542,44.941,45.163,45.626,46.043,46.495,46.972,47.436,47.912,48.422,48.922,49.459,49.969,50.351,50.791,51.272,51.703,51.99,52.178,52.151,52.184,52.207,52.182,52.224,52.09,51.985,51.837,51.432,51.215,51.077,51.005,51.132,51.246,51.807,52.399,53.244,54.124,54.94,55.929,56.836,57.675,58.512,59.26,59.896,60.494,61.127,61.618,62.286,62.788,63.364,63.928,64.404,64.963,65.488,66.007,66.771,66.131,66.879,66.995,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.633,46.271,46.821,47.378,47.846,48.303,48.463,49.006,49.285,49.505,49.621,47.147,47.162,46.992,46.861,46.517,46.169,45.84,45.596,45.385,43.453,43.456,43.309,43.489,43.706,45.496,45.651,47.36,47.476,47.488,47.561,47.549,47.671,47.681,47.675,47.706,47.759,48.026,48.263,48.977,49.64,50.576,51.443,52.414,53.699,54.926,56.118,57.248,58.253,59.157,59.959,60.791,61.579,62.353,63.057,63.831,64.494,65.174,65.775,66.354,66.41,66.45,67.675,68.252,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.388,70.044,70.401,70.683,70.972,71.143,71.163,71.115,70.968,70.828,70.844,70.872,70.966,70.822,70.627,70.361,70.144,70.007,69.839,69.775,69.759,69.816,69.902,69.948,69.992,70.409,70.833,71.179,71.04,70.839,70.354,69.688,68.947,68.287,67.534,67.114,67.097,67.658,67.993,68.004,67.786,67.675,67.699,67.638,67.472,67.517,67.49,67.715,68.262,69.159,70.188,70.711,71.09,71.474,71.803,72.686,73.389,73.993,73.569,73.92,73.283,71.631,72.658,73.422,
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.96301249,46.21827734,52.58394175,53.23705886,53.81838603,53.79368985,54.76387712,55.54137671,56.12267663,56.74374359,57.33142075,58.11376992,58.79564349,59.50625252,60.10229753,60.70012994,61.02308163,61.95373682,62.47265379,63.02616312,63.45509148,63.87188607,64.33398571,64.84532066,65.31918755,65.71100878,66.14062254,66.50855083,66.7792976,67.17642957,67.35944215,67.78718728,68.10908931,68.46782287,68.75497422,69.14640075,69.52072352,69.8746943,70.18759003,70.43867579,70.77370358,71.09627687,71.40107775,71.64953507,71.800896,72.29409071,72.57386914,72.91279675,73.09802998,73.50300153,73.83147459,74.09055397,74.41225055,74.67085995,74.92511826,75.17546917,75.34041855,75.48104272,75.82206421,76.02948077,75.23155162,74.72761499,76.00928043,76.1953051,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.683,67.81,67.911,68.023,68.112,68.2,68.302,68.407,68.514,68.581,68.734,68.926,69.169,69.348,69.524,69.705,69.887,70.081,70.265,70.255,70.505,70.952,71.528,71.595,71.708,71.861,72.187,72.196,72.408,72.628,72.994,73.198,73.185,73.147,73.162,73.493,73.812,73.92,74.029,74.293,74.693,74.987,74.979,75.086,75.319,75.829,75.888,76.15,76.275,76.67,76.691,76.614,76.691,76.953,77.194,77.285,77.351,77.618,77.527,77.503,78.381,75.434,76.468,78.138,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.6097561,74.0097561,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.61707317,75.4195122,75.6195122,75.62195122,76.02682927,76.42926829,76.5804878,76.58292683,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,76.9804878,76.32926829,77.43414634,78.38536585,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.539,56.874,57.218,57.564,57.922,58.277,58.633,58.993,59.355,59.715,60.072,60.417,60.75,61.058,61.355,61.632,61.903,62.173,62.44,62.707,62.981,63.223,63.465,63.75,64.108,64.574,65.027,65.486,65.757,65.844,65.772,65.529,65.236,64.924,64.681,64.67,64.78,65.028,65.169,65.307,65.456,65.853,66.376,66.852,67.203,67.481,67.905,68.483,69.035,69.517,69.836,70.143,70.411,70.692,70.973,71.33,71.58,71.737,71.999,72.093,71.461,71.681,72.147,72.388,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.566,59.272,59.924,60.521,61.071,61.61,62.102,62.541,63.064,63.529,64.029,64.432,64.752,65.095,65.422,65.873,66.466,66.883,67.273,69.345,67.977,68.292,68.584,68.796,69.244,69.771,70.104,70.428,70.607,70.647,70.647,70.64,70.745,70.621,70.602,70.575,70.466,70.382,70.263,70.312,70.35,70.382,70.658,70.43,70.445,70.454,70.434,70.446,70.611,70.712,70.66,70.609,70.539,70.091,70.355,70.463,70.7,71.013,71.017,70.994,69.605,69.132,71.191,71.23,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.376,59.115,59.667,60.502,61.168,61.909,62.894,63.55,63.908,63.84,64.816,65.184,65.555,65.74,66.223,66.686,67.266,67.726,68.108,68.226,68.179,68.697,68.985,69.541,69.672,69.961,70.528,70.673,70.762,70.805,70.964,71.172,71.177,71.385,71.283,71.714,71.92,72.56,72.446,72.088,72.388,71.019,72.823,72.056,72.752,73.075,72.972,73.348,72.578,72.785,73.092,73.09,73.086,73.076,72.837,73.004,72.002,71.903,72.641,72.766,72.369,71.536,72.566,72.514,
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.709,63.274,63.828,64.313,64.757,65.149,65.496,65.857,66.022,66.245,66.407,66.665,66.899,67.191,67.652,68.069,68.408,68.68,69.028,69.315,69.645,69.906,70.138,70.374,70.711,70.987,71.252,71.492,71.763,72.038,72.392,72.75,73.109,73.431,73.794,74.089,74.341,74.469,74.569,74.652,74.753,74.831,74.971,75.183,75.404,75.569,75.745,75.893,76.07,76.205,76.289,76.363,76.433,76.472,76.527,76.558,76.624,75.67,76.728,76.845,76.894,75.297,77.177,77.276,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.74353659,63.12170732,62.66802439,61.43470732,64.12492683,64.78792683,63.67707317,64.42560976,65.17553659,65.84570732,66.50143902,67.0984878,65.56631707,67.13743902,67.4075122,67.67909756,67.87317073,68.07317073,68.26368293,68.46480488,68.69487805,68.87046341,69.07865854,69.30939024,69.50304878,69.64709756,69.94,70.17465854,70.39241463,70.52695122,70.67997561,70.80792683,70.96260976,71.07826829,71.22463415,71.16660976,71.5755122,70.91521951,71.24626829,71.11160976,76.6195122,77.62195122,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,79.8195122,80.06829268,80.3195122,80.5195122,
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.046,58.461,58.204,56.897,57.473,56.967,56.914,56.745,52.668,54.791,54.93,55.585,51.913,55.677,54.751,61.865,63.669,64.07,64.529,64.986,65.338,65.779,66.212,66.545,66.929,67.192,67.55,68.005,68.585,68.805,69.027,69.303,69.62,69.957,70.379,70.871,71.296,71.67,72.283,72.575,72.746,72.984,73.138,73.236,73.062,73.198,73.293,73.385,73.455,73.525,73.611,73.713,73.762,73.821,73.886,73.955,73.984,74.026,74.1,74.211,75.383,74.145,74.502,74.588,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.841,50.384,50.931,51.485,51.969,52.527,53.09,53.667,54.23,54.761,55.311,55.88,56.372,57.001,57.572,58.133,58.664,59.247,59.881,60.893,61.322,61.95,62.54,63.075,63.519,63.927,64.618,64.439,65.699,66.023,66.684,67.114,67.433,67.724,67.984,68.104,68.176,68.309,68.372,67.924,68.586,68.722,68.836,68.933,68.985,69.166,69.126,69.144,69.302,69.422,69.57,69.729,69.898,69.986,70.043,70.163,70.397,70.5,70.626,70.783,70.385,69.952,71.302,71.477,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.94188607,52.79723013,55.2860734,55.65222854,56.09669797,55.92644764,56.44900756,56.90375265,57.33529752,57.68007856,57.93700589,58.02446685,58.84412111,59.29607844,59.69956323,60.13048988,60.453957,61.04117653,61.39408664,61.8407173,62.15120812,62.5165275,62.8741023,63.1311213,63.43542029,63.72488949,64.11599676,64.45717527,64.66586548,64.9570221,65.10798311,65.30326974,65.54705159,65.7420497,65.9579138,66.20023094,66.51479817,66.83029409,67.06595344,67.31147851,67.64972573,67.94439843,68.2305637,68.51496107,68.77025245,69.11057582,69.46811655,69.80409787,70.00347393,70.37952511,70.68184335,70.96801349,71.26375458,71.53267021,71.77554368,71.96475451,72.1848946,72.36534478,72.64361208,72.86891031,72.18222395,71.21548417,72.96901572,73.32971628,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.153,55.738,56.316,56.861,54.043,57.886,58.225,58.878,59.381,59.881,60.388,60.879,61.36,61.863,62.34,62.839,63.301,63.742,64.132,64.543,64.961,65.296,65.647,65.991,66.284,66.557,66.819,67.047,67.328,67.607,67.808,68.039,68.532,68.818,69.162,69.469,69.767,70.045,70.308,70.555,70.791,71.028,71.233,71.441,71.508,71.487,71.62,71.605,71.531,69.486,71.451,71.393,71.159,71.229,71.142,71.06,71.003,70.991,71.052,70.269,70.727,71.096,71.55,71.698,
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.702,49.883,48.378,50.098,51.119,52.003,52.472,53.051,53.606,53.392,54.002,55.128,55.122,55.914,56.376,57.311,57.54,58.403,58.828,59.095,60.297,60.372,60.074,61.002,61.459,61.216,62.537,63.568,64.214,65.234,66.508,66.456,67.381,67.945,68.595,68.782,69.359,69.862,68.58,58.265,71.321,71.782,72.227,72.678,73.132,73.437,73.63,74.422,74.711,74.79,74.609,75.323,75.75,76.336,76.179,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.462,34.058,33.669,33.431,34.907,35.592,36.264,37.079,37.99,39.61,40.573,41.757,42.688,43.603,44.541,45.475,46.441,47.442,48.484,49.531,50.608,51.679,52.367,53.618,54.586,55.418,54.002,56.828,57.43,58.025,58.528,58.805,59.26,59.655,59.828,60.532,60.884,61.34,61.788,62.275,62.761,63.286,63.807,64.407,64.881,65.356,65.8,66.23,66.609,66.905,67.223,67.412,67.569,67.961,68.003,66.761,67.105,67.12,65.915,66.567,66.435,66.019,67.952,69.295,
